date,timestamp,note_count,tags
2015-10-14 03:04:36 GMT,1444791876,13,"Democratic Debates,Hillary Clinton,Bernie Sanders,Martin O'Malley,Lincoln Chafee,Jim Webb,Feel the Bern,Sanders/O'Malley 2016"
2015-10-14 03:00:34 GMT,1444791634,3,"gravity falls,politics,lincoln chafee,demdebate,quentin trembley"
2015-10-14 02:58:33 GMT,1444791513,14,"Lincoln Chafee,democratic debate"
2015-10-14 02:58:31 GMT,1444791511,31,"democratic debate,hillary clinton,anderson cooper,lincoln chafee"
2015-10-14 02:58:11 GMT,1444791491,4,"lincoln chafee,democratic debate"
2015-10-14 02:57:14 GMT,1444791434,26,"one vote,lincoln chafee,democratic debate"
2015-10-14 02:57:11 GMT,1444791431,0,"Lincoln Chafee,dem debate"
2015-10-14 02:56:13 GMT,1444791373,0,"Democratic debate,lincoln chafee"
2015-10-14 02:56:09 GMT,1444791369,4,"lincoln chafee,demdebate,democratic debate"
2015-10-14 02:55:58 GMT,1444791358,1,"politics,demdebate,lincoln chafee,this is literally how he'll always be remembered"
2015-10-14 02:55:55 GMT,1444791355,2,"democratic debate,lincoln chafee"
2015-10-14 02:55:53 GMT,1444791353,0,"democratic debates,lincoln chafee"
2015-10-14 02:55:51 GMT,1444791351,17,"lincoln chafee,election 2016,demdebate"
2015-10-14 02:53:19 GMT,1444791199,25,"why are they even there?,jim webb,lincoln chafee,democratic debate,demdebate"
2015-10-14 02:51:32 GMT,1444791092,8,"jim webb,lincoln chafee,hillary clinton,bernie sanders,martin o'malley,democratic debate,presidential debate,2016 elections"
2015-10-14 02:51:07 GMT,1444791067,16,"lincoln chafee,democratic debate,election 2016"
2015-10-14 02:47:34 GMT,1444790854,6,"democratic debate,lincoln chafee"
2015-10-14 02:46:12 GMT,1444790772,3,"democratic debate,lincoln chafee"
2015-10-14 02:42:51 GMT,1444790571,5,"lincoln chafee,demdebate,donald trump"
2015-10-14 02:35:34 GMT,1444790134,3,"demdebate,democrat,lincoln chafee,Chafee,cnn debate"
2015-10-14 02:33:14 GMT,1444789994,37,"bernie sanders,hilary clinton,martin o'malley,jim webb,lincoln chafee,democratic debate"
2015-10-14 02:31:53 GMT,1444789913,2,"DemDebate,lincoln chafee,Anderson Cooper"
2015-10-14 02:31:45 GMT,1444789905,73,"lincoln chafee,democratic debate,patton oswalt,billy eichner,dem debate"
2015-10-14 02:31:31 GMT,1444789891,14,"democratic presidential debate,democratic debate,lincoln chafee,chafee"
2015-10-14 02:31:23 GMT,1444789883,6,"DemDebate,Lincoln Chafee,everything IS terrible"
2015-10-14 02:28:35 GMT,1444789715,7,"lincoln chafee,democratic debate"
2015-10-14 02:26:41 GMT,1444789601,0,"democratic debate,Lincoln chafee,election 2016"
2015-10-14 02:26:37 GMT,1444789597,19,"democratic debate,lincoln chafee"
2015-10-14 02:26:32 GMT,1444789592,1,"demdebate2015,lincoln chafee"
2015-10-14 02:26:05 GMT,1444789565,2,"Democratic debate,Lincoln Chafee,poor guy,Jim Webb,Chafee is like this party's rick Perry,Bernie sanders"
2015-10-14 02:24:37 GMT,1444789477,0,"hillary clinton,lincoln chafee,dem debate,democratic debate,cnn"
2015-10-14 02:24:22 GMT,1444789462,41,"this was supposed to be funny guys.,please don't send me anon hate.,lincoln chafee,bernie sanders,hillary clinton,martin o'malley,jim webb,presidential debate,democratic debates,president,democrat,presidential race,election season"
2015-10-14 02:24:20 GMT,1444789460,37,"dem debate,bernie sanders,hillary clinton,martin o'malley,lincoln chafee,jim webb"
2015-10-14 02:24:00 GMT,1444789440,15,"lincoln chafee,democrat,democratic debate,I'm sorry it's so funny"
2015-10-14 02:23:55 GMT,1444789435,2,"demdebate,anderson cooper,chafee,lincoln chafee,politics"
2015-10-14 02:23:47 GMT,1444789427,1,"lincoln chafee,democratic debate"
2015-10-14 02:23:40 GMT,1444789420,255,"lincoln chafee,demdebate,wallace & gromit,democrat,funny,funny tumblr posts,democraticdebate,berniesanders,hilary clinton,bernie sanders,president,candidates,democratic debates,democratic primary,anderson cooper,old white guys,old white men,cnn,haha"
2015-10-14 02:23:14 GMT,1444789394,1,"lincoln chafee,bernie sanders,democratic debate"
2015-10-14 02:22:54 GMT,1444789374,1,"lincoln chafee,democratic primary,democratic debate,cnn"
2015-10-14 02:22:33 GMT,1444789353,4,"lincoln chafee,demdebate"
2015-10-14 02:22:27 GMT,1444789347,0,"democratic debate,lincoln chafee"
2015-10-14 02:21:35 GMT,1444789295,1,"democratic debates,lincoln chafee"
2015-10-14 02:19:20 GMT,1444789160,2,"democratic debates,democrat,lincoln chafee,chafee2016,bernie2016"
2015-10-14 02:18:04 GMT,1444789084,48,"democrats,democratic debate,lincoln chafee"
2015-10-14 02:18:00 GMT,1444789080,1,"democrat,democratic debates,lincoln chafee,chafee2016,bernie2016,bernie for president,humor"
2015-10-14 02:16:04 GMT,1444788964,1,"lawrence lessig,lincoln chafee,dem debate,cnn debate,democratic deabte,liveblogging dem debate"
2015-10-14 02:14:47 GMT,1444788887,2,"democrat debate,lincoln chafee,the thick of it"
2015-10-14 02:11:55 GMT,1444788715,2,"democratic debates,lincoln chafee"
2015-10-14 02:10:59 GMT,1444788659,3,"demdebate,lincoln chafee"
2015-10-14 02:10:43 GMT,1444788643,230,"democrat,democrat debate,Bernie sanders,Hilary Clinton,Lincoln Chafee,don't even know how to spell it,Jim Webb,martin o'malley,cnn,debate"
2015-10-14 02:10:36 GMT,1444788636,168,"hillary clinton,anderson cooper,lincoln chafee,democratic debates"
2015-10-14 02:10:21 GMT,1444788621,27,"lincoln chafee,demdebate"
2015-10-14 02:10:19 GMT,1444788619,0,"lincoln chafee,cnn,democratic debates"
2015-10-14 02:10:00 GMT,1444788600,0,"lincoln chafee,bernie sanders,demdebate,democratic debate"
